rider_id,signup_date,city,is_minority
2554,2025-04-09,San Francisco,0
2555,2025-06-02,Seattle,1
2556,2023-01-16,Chicago,0
2557,2025-07-06,Seattle,1
2558,2022-03-15,Austin,0
2559,2022-12-10,Boston,1
2560,2023-08-22,Seattle,0
2561,2023-01-05,Austin,0
2562,2025-04-08,Boston,0
2563,2024-11-09,San Francisco,1
2564,2022-02-22,Boston,0
2565,2024-04-05,Chicago,0
2566,2024-12-07,San Francisco,1
2567,2022-08-24,Seattle,1
2568,2024-04-13,Boston,1
2569,2023-07-12,Boston,1
2570,2024-11-14,Boston,1
2571,2025-07-14,Austin,0
2572,2025-03-13,Austin,0
2573,2024-07-06,Chicago,0
2574,2025-09-27,Boston,0
2575,2022-12-03,San Francisco,0
2576,2024-05-17,San Francisco,0
2577,2022-06-06,San Francisco,0
2578,2025-11-16,Boston,1
2579,2024-01-01,San Francisco,0
2580,2022-01-31,Seattle,0
2581,2023-03-05,Austin,1
2582,2023-02-08,Chicago,0
2583,2022-03-03,Austin,1
2584,2022-04-01,Chicago,0
2585,2022-09-12,Boston,0
2586,2024-10-29,Boston,1
2587,2024-05-04,Seattle,0
2588,2022-01-27,Seattle,0
2589,2024-03-29,Chicago,1
2590,2025-04-06,Boston,1
2591,2025-01-05,Seattle,1
2592,2022-02-27,Austin,0
2593,2023-01-18,Austin,1
2594,2023-06-07,San Francisco,1
2595,2022-01-31,Chicago,0
2596,2025-01-27,Chicago,0
2597,2025-01-12,Chicago,1
2598,2024-08-05,San Francisco,0
2599,2024-11-06,Austin,1
2600,2024-09-08,San Francisco,1
2601,2024-07-29,Boston,0
2602,2022-10-29,Chicago,0
2603,2023-10-20,Chicago,0
2604,2022-10-28,Seattle,0
2605,2023-05-05,Austin,0
2606,2024-02-19,Austin,0
2607,2023-03-08,Austin,0
2608,2025-03-14,Chicago,0
2609,2025-09-13,Seattle,0
2610,2024-12-02,San Francisco,1
2611,2023-12-21,Boston,1
2612,2025-01-27,San Francisco,0
2613,2025-01-22,Chicago,1
2614,2022-11-07,Boston,1
2615,2023-06-18,Chicago,0
2616,2024-06-17,Seattle,0
2617,2023-10-16,Seattle,1
2618,2025-07-19,San Francisco,0
2619,2025-07-23,Seattle,1
2620,2025-01-15,Austin,1
2621,2022-02-15,Austin,1
2622,2024-11-05,Seattle,0
2623,2025-04-19,Seattle,0
2624,2023-03-01,Seattle,0
2625,2024-03-17,Austin,1
2626,2025-09-15,Chicago,0
2627,2025-01-15,Boston,0
2628,2024-09-23,Chicago,0
2629,2022-11-14,Seattle,1
2630,2023-12-24,Seattle,0
2631,2024-06-01,Seattle,1
2632,2023-06-26,Chicago,0
2633,2023-01-30,San Francisco,1
2634,2023-01-12,Seattle,0
2635,2022-06-29,Boston,0
2636,2022-08-19,San Francisco,0
2637,2022-05-04,Chicago,1
2638,2024-06-22,Seattle,0
2639,2023-06-12,San Francisco,0
2640,2022-06-27,San Francisco,0
2641,2023-12-19,Boston,0
2642,2025-09-07,Seattle,0
2643,2024-03-04,Seattle,0
2644,2024-01-16,Seattle,1
2645,2022-09-27,Chicago,1
2646,2024-08-29,Seattle,0
2647,2024-09-17,San Francisco,1
2648,2024-06-08,Seattle,1
2649,2022-10-15,Austin,1
2650,2022-12-09,Chicago,1
2651,2024-04-28,Seattle,1
2652,2024-08-31,Austin,1
2653,2023-07-15,Austin,1
2654,2022-10-26,Seattle,1
2655,2023-09-05,Boston,0
2656,2025-03-01,Seattle,1
2657,2025-05-07,San Francisco,0
2658,2023-08-12,Boston,1
2659,2025-10-02,Chicago,0
2660,2024-10-13,Seattle,0
2661,2023-07-19,Chicago,1
2662,2024-05-18,Seattle,0
2663,2025-04-12,San Francisco,1
2664,2023-07-01,Seattle,0
2665,2024-08-22,Chicago,1
2666,2025-06-17,San Francisco,0
2667,2025-06-22,San Francisco,0
2668,2022-06-02,Seattle,1
2669,2022-03-25,Chicago,0
2670,2023-03-21,Chicago,0
2671,2023-08-15,Chicago,0
2672,2022-10-01,Chicago,0
2673,2024-03-13,Seattle,0
2674,2022-08-20,San Francisco,0
2675,2025-08-04,Chicago,0
2676,2025-07-12,Chicago,1
2677,2025-05-25,Seattle,0
2678,2023-08-10,Boston,0
2679,2025-04-23,Austin,1
2680,2023-02-05,San Francisco,0
2681,2023-08-30,San Francisco,0
2682,2024-11-10,Boston,0
2683,2023-10-14,Chicago,1
2684,2022-09-12,San Francisco,0
2685,2024-01-14,Chicago,0
2686,2024-03-12,Chicago,1
2687,2023-04-10,Chicago,0
2688,2022-03-09,Boston,1
2689,2023-02-01,Chicago,0
2690,2025-01-28,Austin,1
2691,2025-05-27,Chicago,1
2692,2025-06-29,Boston,0
2693,2024-10-29,Chicago,0
2694,2022-06-04,Seattle,1
2695,2024-03-01,Chicago,0
2696,2023-03-15,Boston,1
2697,2022-08-31,Austin,1
2698,2024-08-05,Seattle,1
2699,2025-02-02,Austin,1
2700,2024-03-09,Seattle,1
2701,2023-05-12,Austin,1
2702,2022-08-27,San Francisco,0
2703,2022-06-09,Boston,1
2704,2025-07-08,San Francisco,0
2705,2025-02-02,Austin,1
2706,2024-08-05,Chicago,0
2707,2022-02-01,Boston,1
2708,2022-07-13,Boston,0
2709,2024-03-01,Seattle,0
2710,2022-03-25,San Francisco,0
2711,2023-05-10,Seattle,1
2712,2022-12-16,Chicago,1
2713,2024-05-11,San Francisco,0
2714,2025-04-19,Austin,0
2715,2025-03-02,Chicago,0
2716,2023-07-22,Chicago,1
2717,2025-10-31,Austin,0
2718,2024-10-03,Seattle,0
2719,2024-08-15,Seattle,0
2720,2025-10-17,Seattle,1
2721,2025-03-02,Seattle,0
2722,2023-03-10,Chicago,1
2723,2025-07-05,San Francisco,0
2724,2024-11-25,Seattle,0
2725,2025-01-02,San Francisco,0
2726,2022-05-20,Seattle,1
2727,2023-10-20,Boston,0
2728,2022-11-17,Seattle,1
2729,2024-10-13,Austin,0
2730,2024-01-27,Chicago,1
2731,2022-08-04,Austin,1
2732,2025-08-30,Seattle,1
2733,2025-07-27,San Francisco,1
2734,2022-06-01,Austin,1
2735,2025-01-15,San Francisco,0
2736,2022-12-26,Chicago,0
2737,2024-08-21,Boston,0
2738,2024-10-02,Seattle,1
2739,2023-01-02,Chicago,1
2740,2022-04-07,Boston,1
2741,2024-01-26,San Francisco,0
2742,2023-12-23,Seattle,0
2743,2025-01-30,Chicago,1
2744,2025-02-12,San Francisco,0
2745,2022-10-03,Boston,0
2746,2025-02-20,San Francisco,1
2747,2023-10-11,Boston,0
2748,2025-02-08,Boston,1
2749,2022-06-11,Boston,1
2750,2025-04-30,Boston,1
2751,2022-09-18,Austin,0
2752,2023-08-10,Austin,0
2753,2023-01-16,Seattle,1
2754,2024-12-19,Seattle,0
2755,2025-07-24,Boston,1
2756,2024-03-04,San Francisco,1
2757,2025-04-02,San Francisco,0
2758,2025-10-15,Seattle,0
2759,2023-06-22,Austin,1
2760,2025-03-01,Boston,1
2761,2022-12-13,San Francisco,0
2762,2022-08-27,Chicago,1
2763,2025-02-22,Austin,0
2764,2024-12-03,Boston,1
2765,2025-02-18,Austin,0
2766,2023-06-22,Austin,0
2767,2025-09-10,Austin,1
2768,2025-06-01,Chicago,0
2769,2022-12-30,Seattle,0
2770,2023-06-10,San Francisco,0
2771,2023-11-23,Boston,0
2772,2022-03-20,San Francisco,1
2773,2024-12-04,San Francisco,0
2774,2024-11-04,Boston,0
2775,2022-12-28,Chicago,1
2776,2024-04-14,Chicago,1
2777,2024-10-12,Boston,1
2778,2022-03-15,Seattle,1
2779,2022-11-14,Austin,1
2780,2025-05-22,Austin,0
2781,2025-07-17,Chicago,1
2782,2024-03-25,San Francisco,1
2783,2024-09-03,Seattle,0
2784,2023-01-01,Chicago,1
2785,2023-12-10,Chicago,0
2786,2024-10-19,Austin,1
2787,2024-12-24,Austin,1
2788,2025-07-17,Seattle,1
2789,2022-06-14,Boston,0
2790,2023-02-18,Austin,0
2791,2022-03-17,Chicago,0
2792,2024-10-23,Seattle,0
2793,2025-09-19,Austin,0
2794,2025-03-06,Chicago,1
2795,2022-08-07,Chicago,1
2796,2023-01-19,Boston,0
2797,2024-03-30,Austin,1
2798,2024-12-13,Seattle,0
2799,2022-04-17,San Francisco,1
2800,2022-04-24,Seattle,0
2801,2024-07-18,Boston,1
2802,2025-07-01,San Francisco,1
2803,2022-04-10,San Francisco,0
2804,2022-10-16,Boston,0
2805,2024-11-07,San Francisco,0
2806,2024-10-10,Boston,1
2807,2023-02-04,Chicago,0
2808,2022-04-06,Boston,0
2809,2025-01-30,Chicago,0
2810,2024-10-11,San Francisco,1
2811,2024-11-05,San Francisco,0
2812,2023-09-02,San Francisco,0
2813,2023-08-31,San Francisco,1
2814,2023-03-06,Austin,1
2815,2024-04-08,Chicago,0
2816,2025-06-08,Boston,0
2817,2024-01-13,Chicago,1
2818,2025-10-25,Boston,0
2819,2024-12-14,Austin,0
2820,2023-12-31,Chicago,0
2821,2022-09-23,Seattle,0
2822,2025-05-12,Seattle,0
2823,2025-08-28,Seattle,0
2824,2024-08-06,Chicago,0
2825,2022-08-11,Austin,0
2826,2025-09-07,Austin,1
2827,2023-01-25,Seattle,0
2828,2023-03-31,Austin,1
2829,2023-07-03,Seattle,0
2830,2022-04-26,Austin,1
2831,2025-09-05,Austin,0
2832,2024-03-12,Seattle,0
2833,2023-04-04,Austin,1
2834,2023-07-25,Boston,0
2835,2025-04-14,Austin,1
2836,2024-10-16,Boston,1
2837,2022-11-27,Chicago,0
2838,2022-04-10,Chicago,1
2839,2024-02-24,Austin,0
2840,2022-02-02,San Francisco,1
2841,2022-09-04,San Francisco,0
2842,2024-06-24,Seattle,0
2843,2025-02-27,Boston,0
2844,2025-03-09,Seattle,1
2845,2024-08-19,Austin,0
2846,2024-02-08,Seattle,1
2847,2023-03-19,Boston,0
2848,2024-11-28,Chicago,1
2849,2024-01-06,San Francisco,0
2850,2023-01-31,Boston,1
2851,2023-10-12,Austin,0
2852,2025-05-09,Boston,0
2853,2023-07-21,San Francisco,0
2854,2022-10-06,Boston,0
2855,2023-10-16,Austin,0
2856,2025-05-10,Austin,0
2857,2024-10-21,Boston,0
2858,2024-04-14,Austin,0
2859,2023-11-24,San Francisco,1
2860,2024-03-05,Boston,1
2861,2025-09-21,Austin,1
2862,2023-03-14,San Francisco,1
2863,2022-10-25,San Francisco,0
2864,2022-05-17,Chicago,0
2865,2023-06-04,Seattle,1
2866,2024-08-14,Austin,1
2867,2022-02-13,San Francisco,1
2868,2025-02-20,Boston,1
2869,2022-01-30,San Francisco,0
2870,2025-04-22,Austin,0
2871,2024-07-01,San Francisco,1
2872,2023-02-02,Austin,0
2873,2024-10-19,Austin,1
2874,2023-06-30,Boston,0
2875,2023-08-30,Chicago,1
2876,2022-03-06,Austin,0
2877,2022-11-28,Boston,1
2878,2022-08-30,Austin,0
2879,2023-11-09,San Francisco,1
2880,2024-01-19,San Francisco,0
2881,2025-06-29,Chicago,1
2882,2022-12-05,San Francisco,1
2883,2022-03-05,Austin,1
2884,2023-07-13,Boston,0
2885,2024-01-24,Austin,0
2886,2024-03-07,Chicago,0
2887,2023-08-14,Chicago,0
2888,2025-04-10,Chicago,0
2889,2025-10-29,San Francisco,0
2890,2025-03-21,Boston,0
2891,2024-10-05,Seattle,1
2892,2022-12-16,Seattle,1
2893,2024-04-30,Austin,0
2894,2025-01-21,Austin,0
2895,2023-03-21,Seattle,0
2896,2022-07-21,Boston,0
2897,2024-04-08,Austin,0
2898,2024-08-08,Austin,0
2899,2022-02-19,Boston,0
2900,2023-08-14,San Francisco,1
2901,2023-07-23,Seattle,1
2902,2023-08-24,Chicago,0
2903,2023-06-21,Austin,0
2904,2023-11-07,Boston,0
2905,2023-01-09,Boston,0
2906,2022-02-24,San Francisco,0
2907,2025-05-05,Boston,1
2908,2024-07-02,Boston,0
2909,2024-10-25,San Francisco,0
2910,2024-03-16,Boston,0
2911,2023-11-30,Boston,1
2912,2025-07-21,Seattle,0
2913,2022-05-20,Austin,0
2914,2024-10-16,Chicago,0
2915,2025-05-05,Seattle,1
2916,2023-01-31,Seattle,1
2917,2023-12-21,San Francisco,1
2918,2022-03-06,San Francisco,0
2919,2024-12-19,Seattle,1
2920,2024-11-16,San Francisco,0
2921,2023-03-03,Chicago,1
2922,2024-10-15,San Francisco,0
2923,2024-09-15,San Francisco,0
2924,2023-05-08,Seattle,0
2925,2022-02-13,Austin,1
2926,2025-07-04,San Francisco,1
2927,2025-03-15,Chicago,0
2928,2023-09-27,Seattle,0
2929,2023-09-05,Seattle,0
2930,2024-09-18,Austin,0
2931,2022-09-05,Austin,1
2932,2023-12-27,Seattle,0
2933,2025-03-30,San Francisco,1
2934,2025-09-06,Seattle,1
2935,2024-11-04,Chicago,1
2936,2022-05-26,Boston,0
2937,2023-07-25,Boston,0
2938,2024-07-18,Austin,0
2939,2022-11-28,Chicago,0
2940,2023-09-14,Boston,0
2941,2022-05-19,Boston,0
2942,2024-05-31,Austin,0
2943,2025-03-28,Chicago,1
2944,2023-10-15,Chicago,1
2945,2022-08-20,Boston,1
2946,2024-03-16,Austin,1
2947,2025-08-06,Boston,0
2948,2025-10-28,San Francisco,0
2949,2024-09-17,Austin,0
2950,2024-10-10,Chicago,0
2951,2023-03-26,Seattle,0
2952,2023-03-23,Chicago,0
2953,2025-03-20,Boston,1
2954,2023-08-07,Chicago,0
2955,2025-08-12,Chicago,0
2956,2022-12-27,San Francisco,1
2957,2022-12-17,Seattle,0
2958,2023-04-03,Chicago,0
2959,2024-03-07,Boston,0
2960,2022-12-26,Seattle,0
2961,2023-06-06,Seattle,1
2962,2022-04-20,Austin,0
2963,2024-11-18,San Francisco,0
2964,2023-10-27,Boston,0
2965,2024-03-06,Austin,1
2966,2023-12-06,San Francisco,0
2967,2025-11-28,Seattle,0
2968,2023-05-16,Seattle,0
2969,2025-04-08,San Francisco,1
2970,2023-03-30,Seattle,0
2971,2022-08-19,Seattle,0
2972,2022-12-23,Boston,1
2973,2024-03-17,Austin,0
2974,2022-01-31,Chicago,0
2975,2022-05-25,Boston,0
2976,2023-04-26,Seattle,0
2977,2022-07-04,Boston,0
2978,2025-04-29,Chicago,1
2979,2025-11-05,Austin,0
2980,2025-08-21,San Francisco,1
2981,2024-07-24,Seattle,1
2982,2023-04-03,San Francisco,1
2983,2024-07-16,Chicago,0
2984,2023-05-28,Austin,0
2985,2024-03-06,Austin,1
2986,2023-06-15,Chicago,0
2987,2025-01-29,Chicago,0
2988,2025-10-16,Austin,0
2989,2023-12-23,Boston,1
2990,2023-11-03,Seattle,0
2991,2023-01-06,San Francisco,1
2992,2025-03-16,San Francisco,0
2993,2022-07-02,Chicago,1
2994,2024-02-09,Seattle,0
2995,2023-06-21,Austin,1
2996,2023-04-20,Austin,0
2997,2022-07-24,Chicago,1
2998,2025-07-23,Boston,0
2999,2025-05-24,Austin,0
3000,2025-03-24,Boston,0
3001,2024-02-11,Seattle,1
3002,2025-03-25,Seattle,1
3003,2022-05-16,Chicago,1
3004,2024-12-10,Boston,0
3005,2024-12-18,Boston,0
3006,2024-06-20,Seattle,1
3007,2023-10-06,Austin,0
3008,2022-03-01,San Francisco,0
3009,2023-01-11,San Francisco,1
3010,2023-05-11,Seattle,0
3011,2022-12-27,Seattle,0
3012,2025-05-28,Chicago,0
3013,2025-11-11,Austin,0
3014,2023-11-09,Chicago,0
3015,2024-12-26,Chicago,0
3016,2022-03-18,Boston,0
3017,2023-11-01,Seattle,0
3018,2024-01-06,San Francisco,1
3019,2025-11-29,Chicago,0
3020,2024-02-28,San Francisco,0
3021,2023-06-16,Boston,0
3022,2025-06-03,Seattle,1
3023,2025-10-08,Austin,0
3024,2025-08-28,Boston,0
3025,2025-07-27,San Francisco,1
3026,2023-07-23,Boston,0
3027,2025-02-10,Boston,0
3028,2023-04-13,Austin,1
3029,2023-06-04,Chicago,1
3030,2025-07-15,Austin,0
3031,2024-12-26,Seattle,1
3032,2025-06-07,Chicago,1
3033,2023-10-14,San Francisco,1
3034,2025-03-22,Seattle,0
3035,2024-03-23,Austin,1
3036,2023-04-28,Austin,1
3037,2025-07-22,Austin,0
3038,2025-01-26,Boston,0
3039,2024-12-29,Seattle,0
3040,2022-01-04,Seattle,0
3041,2024-06-15,Chicago,0
3042,2022-07-07,San Francisco,0
3043,2024-07-19,Boston,0
3044,2022-11-28,Boston,1
3045,2024-10-18,Chicago,1
3046,2023-06-25,Austin,0
3047,2022-09-13,Seattle,1
3048,2022-04-13,Boston,1
3049,2024-03-21,Seattle,0
3050,2023-10-29,Austin,0
3051,2022-09-12,Austin,1
3052,2023-10-06,Seattle,0
3053,2023-02-19,Austin,0
3054,2024-10-14,San Francisco,0
3055,2025-06-18,San Francisco,0
3056,2023-04-17,Chicago,0
3057,2024-08-22,Seattle,1
3058,2025-08-08,Chicago,0
3059,2024-08-01,Austin,0
3060,2024-07-11,Seattle,1
3061,2024-10-20,Seattle,0
3062,2024-09-07,Seattle,1
3063,2023-02-24,Chicago,0
3064,2024-07-18,San Francisco,0
3065,2024-12-26,Seattle,0
3066,2025-02-14,Chicago,1
3067,2025-03-27,Boston,0
3068,2023-11-07,San Francisco,0
3069,2022-06-16,Seattle,0
3070,2024-01-02,Austin,0
3071,2025-11-30,Austin,0
3072,2025-06-10,Boston,0
3073,2024-06-10,Seattle,0
3074,2022-12-20,Austin,0
3075,2022-02-11,Chicago,1
3076,2024-07-01,Boston,0
3077,2024-05-08,Austin,0
3078,2024-06-02,Chicago,1
3079,2025-03-05,Boston,1
3080,2023-05-23,Chicago,1
3081,2023-09-30,Austin,0
3082,2025-01-07,San Francisco,1
3083,2025-03-25,Boston,1
3084,2024-10-10,Boston,0
3085,2023-10-19,Boston,0
3086,2024-08-22,Boston,1
3087,2024-08-26,San Francisco,1
3088,2025-02-22,Boston,1
3089,2023-05-18,Seattle,0
3090,2023-01-25,Seattle,0
3091,2024-02-23,Seattle,1
3092,2022-12-21,San Francisco,0
3093,2024-03-25,Chicago,1
3094,2024-03-14,Austin,0
3095,2024-04-15,San Francisco,0
3096,2024-03-25,Boston,1
3097,2024-03-10,Chicago,0
3098,2025-04-13,San Francisco,0
3099,2024-08-17,Chicago,1
3100,2024-06-22,Chicago,1
3101,2022-12-11,San Francisco,0
3102,2025-11-01,Austin,1
3103,2023-11-20,San Francisco,1
3104,2023-04-19,San Francisco,0
3105,2022-01-24,Chicago,1
3106,2025-03-13,San Francisco,0
3107,2025-03-13,Seattle,1
3108,2024-06-26,San Francisco,1
3109,2023-05-10,San Francisco,0
3110,2023-04-09,San Francisco,1
3111,2022-07-04,Boston,0
3112,2024-01-02,Boston,1
3113,2025-08-10,Austin,0
3114,2022-09-30,San Francisco,0
3115,2024-01-20,Chicago,0
3116,2025-03-12,Seattle,0
3117,2023-03-22,Austin,1
3118,2023-08-28,Boston,0
3119,2022-04-05,Chicago,1
3120,2023-10-24,Austin,1
3121,2023-03-30,Austin,0
3122,2023-11-16,Chicago,0
3123,2023-06-17,Seattle,0
3124,2022-10-08,Seattle,1
3125,2025-10-12,Chicago,0
3126,2024-11-24,Chicago,1
3127,2022-02-24,Chicago,1
3128,2025-01-22,Chicago,0
3129,2022-01-15,Boston,1
3130,2022-07-20,Boston,0
3131,2022-10-23,Boston,1
3132,2024-04-14,Austin,1
3133,2022-01-26,Austin,0
3134,2023-07-05,San Francisco,1
3135,2024-05-01,Seattle,0
3136,2025-10-23,Austin,0
3137,2023-12-22,Boston,0
3138,2022-12-09,San Francisco,0
3139,2023-04-03,San Francisco,1
3140,2024-02-14,Chicago,0
3141,2024-04-06,Boston,0
3142,2023-04-18,Boston,0
3143,2024-02-02,Seattle,0
3144,2025-04-09,Austin,0
3145,2023-09-12,Boston,0
3146,2023-06-13,Chicago,1
3147,2024-04-17,San Francisco,0
3148,2023-08-24,San Francisco,0
3149,2022-08-18,Austin,0
3150,2023-06-28,Boston,0
3151,2024-05-02,Boston,0
3152,2025-05-26,San Francisco,0
3153,2023-09-11,Seattle,0
3154,2022-02-28,Seattle,1
3155,2025-05-04,Boston,0
3156,2025-03-06,Chicago,0
3157,2024-02-23,Boston,1
3158,2023-04-12,Seattle,1
3159,2024-09-12,Austin,1
3160,2024-01-29,Austin,1
3161,2025-01-21,Chicago,0
3162,2025-10-02,San Francisco,1
3163,2022-03-11,Seattle,0
3164,2024-08-04,Seattle,1
3165,2023-11-11,San Francisco,1
3166,2024-03-30,Boston,0
3167,2023-05-20,Austin,1
3168,2023-02-04,Boston,0
3169,2025-11-16,San Francisco,0
3170,2025-01-24,Seattle,1
3171,2023-07-21,Seattle,0
3172,2024-07-04,Chicago,1
3173,2022-01-21,Boston,0
3174,2023-06-04,Austin,1
3175,2022-05-09,Boston,1
3176,2025-02-03,Chicago,1
3177,2023-01-21,Chicago,1
3178,2022-06-30,Seattle,0
3179,2023-05-17,San Francisco,0
3180,2022-07-26,Chicago,1
3181,2022-05-15,Seattle,1
3182,2024-06-05,Austin,1
3183,2023-04-19,Chicago,1
3184,2023-05-31,Seattle,1
3185,2022-07-17,Austin,1
3186,2024-10-27,San Francisco,0
3187,2025-05-03,Austin,0
3188,2023-08-14,Seattle,0
3189,2025-01-31,Chicago,0
3190,2023-01-24,Seattle,0
3191,2024-05-26,Austin,1
3192,2024-05-26,San Francisco,1
3193,2022-09-07,Seattle,1
3194,2024-08-18,Boston,0
3195,2025-01-24,Chicago,0
3196,2023-12-21,Austin,0
3197,2024-08-27,Chicago,1
3198,2024-07-01,Boston,1
3199,2023-08-09,Chicago,0
3200,2024-11-17,Boston,0
3201,2024-01-17,Chicago,1
3202,2025-03-30,Austin,0
3203,2025-09-27,San Francisco,1
3204,2022-04-14,Boston,1
3205,2024-05-09,Chicago,1
3206,2022-12-30,San Francisco,1
3207,2025-04-23,Boston,0
3208,2024-11-04,Seattle,0
3209,2024-05-24,Chicago,0
3210,2025-04-19,San Francisco,1
3211,2022-10-06,Boston,0
3212,2025-02-04,San Francisco,1
3213,2023-10-17,Seattle,0
3214,2024-01-12,Boston,1
3215,2025-08-28,Chicago,1
3216,2022-12-18,San Francisco,0
3217,2024-09-17,San Francisco,0
3218,2023-03-19,Austin,1
3219,2023-10-12,Chicago,1
3220,2022-01-16,San Francisco,0
3221,2024-01-31,Austin,0
3222,2023-09-11,San Francisco,0
3223,2025-02-26,San Francisco,1
3224,2024-12-22,Seattle,1
3225,2025-01-13,Austin,1
3226,2023-10-11,San Francisco,0
3227,2022-05-30,Boston,1
3228,2023-08-20,Austin,1
3229,2023-10-31,Chicago,0
3230,2024-05-05,Boston,1
3231,2025-11-04,Austin,1
3232,2022-10-28,Chicago,0
3233,2022-07-07,Seattle,0
3234,2025-01-22,Chicago,0
3235,2023-04-12,Seattle,0
3236,2025-07-06,San Francisco,0
3237,2024-01-31,Boston,0
3238,2023-06-08,San Francisco,0
3239,2023-04-03,San Francisco,0
3240,2025-02-18,Boston,1
3241,2022-07-12,Austin,0
3242,2023-11-27,Boston,0
3243,2023-09-10,Boston,0
3244,2023-06-05,San Francisco,0
3245,2025-10-23,Austin,0
3246,2023-05-21,Chicago,0
3247,2025-11-13,Chicago,0
3248,2023-05-10,Chicago,0
3249,2023-07-26,Austin,0
3250,2025-03-03,San Francisco,0
3251,2022-06-28,Chicago,0
3252,2023-01-13,Seattle,0
3253,2025-08-21,Seattle,1
3254,2022-01-19,San Francisco,0
3255,2023-07-06,San Francisco,0
3256,2024-11-25,Chicago,1
3257,2025-10-09,Boston,0
3258,2024-06-01,San Francisco,0
3259,2025-07-11,Seattle,1
3260,2023-07-27,San Francisco,0
3261,2024-10-31,Austin,0
3262,2024-03-28,Seattle,1
3263,2022-11-09,Boston,1
3264,2022-11-29,Chicago,0
3265,2025-07-28,Seattle,1
3266,2024-09-30,Chicago,1
3267,2022-11-09,Chicago,0
3268,2024-01-04,Austin,0
3269,2022-04-28,Austin,0
3270,2024-01-09,Boston,1
3271,2023-08-24,Chicago,1
3272,2022-07-27,Austin,1
3273,2023-02-27,Boston,0
3274,2025-08-14,San Francisco,0
3275,2024-02-05,San Francisco,0
3276,2023-02-04,Boston,0
3277,2025-06-01,Seattle,0
3278,2023-05-18,San Francisco,0
3279,2025-08-15,San Francisco,1
3280,2024-03-12,Boston,1
3281,2025-01-26,Boston,1
3282,2023-08-12,Austin,0
3283,2025-10-16,Seattle,1
3284,2025-10-28,San Francisco,1
3285,2025-10-22,Chicago,0
3286,2025-09-29,Boston,0
3287,2025-07-31,Chicago,0
3288,2024-01-24,Austin,0
3289,2024-06-26,Chicago,0
3290,2024-10-13,Austin,0
3291,2024-02-15,Boston,1
3292,2024-10-03,Chicago,0
3293,2024-10-06,Boston,0
3294,2022-03-06,Seattle,1
3295,2023-05-22,Seattle,0
3296,2025-05-07,Austin,0
3297,2025-10-28,Boston,1
3298,2023-03-08,Boston,1
3299,2023-12-20,San Francisco,0
3300,2025-05-19,San Francisco,0
3301,2024-08-21,Boston,1
3302,2025-11-04,Seattle,0
3303,2025-06-05,Austin,0
3304,2023-07-18,Austin,0
3305,2025-07-22,Boston,0
3306,2023-04-08,Chicago,1
3307,2024-12-19,San Francisco,0
3308,2024-05-20,Seattle,1
3309,2025-03-13,Austin,1
3310,2024-04-12,San Francisco,0
3311,2022-01-15,Austin,0
3312,2023-12-27,Seattle,0
3313,2024-04-23,Chicago,1
3314,2024-05-05,Seattle,0
3315,2023-03-24,Austin,0
3316,2024-05-14,San Francisco,0
3317,2023-04-30,Seattle,0
3318,2024-12-29,Boston,0
3319,2025-11-01,Austin,1
3320,2024-12-01,Austin,0
3321,2023-09-05,Boston,0
3322,2024-12-05,Austin,1
3323,2023-06-04,Seattle,0
3324,2023-06-09,Boston,1
3325,2022-07-16,Austin,0
3326,2023-12-30,Seattle,0
3327,2024-03-16,San Francisco,1
3328,2025-02-26,Seattle,0
3329,2023-08-13,Seattle,1
3330,2025-04-18,Chicago,0
3331,2024-11-03,Boston,1
3332,2023-01-14,Austin,0
3333,2024-01-17,San Francisco,1
3334,2024-08-23,Austin,0
3335,2025-02-14,Boston,1
3336,2023-10-07,Seattle,0
3337,2022-06-28,Chicago,0
3338,2024-09-09,Austin,0
3339,2022-02-04,Seattle,1
3340,2025-07-21,Chicago,1
3341,2024-04-01,Chicago,1
3342,2022-06-27,Austin,0
3343,2025-03-11,Austin,0
3344,2023-02-27,Boston,1
3345,2023-02-08,Seattle,0
3346,2022-05-18,Austin,1
3347,2023-10-29,Chicago,0
3348,2025-11-01,Seattle,0
3349,2022-12-17,Chicago,0
3350,2025-07-21,Seattle,0
3351,2024-11-12,Chicago,0
3352,2024-07-07,Chicago,0
3353,2022-08-06,Chicago,0
3354,2025-11-30,Boston,1
3355,2023-01-11,Chicago,0
3356,2023-03-17,Boston,0
3357,2022-07-14,Chicago,0
3358,2024-02-22,Chicago,0
3359,2025-10-09,Chicago,1
3360,2025-06-26,Austin,1
3361,2025-03-19,Chicago,0
3362,2022-12-31,Chicago,0
3363,2025-05-11,Chicago,1
3364,2022-01-13,San Francisco,1
3365,2022-01-16,Austin,0
3366,2022-02-13,Boston,1
3367,2022-11-10,Seattle,0
3368,2024-06-07,Seattle,1
3369,2025-11-01,Boston,1
3370,2022-06-11,Austin,1
3371,2024-03-07,Boston,0
3372,2024-05-23,San Francisco,1
3373,2024-09-05,Seattle,1
3374,2023-11-30,Seattle,0
3375,2024-03-03,San Francisco,0
3376,2022-11-27,Boston,0
3377,2023-05-12,Boston,0
3378,2025-01-12,Seattle,0
3379,2024-01-25,San Francisco,1
3380,2025-09-08,Seattle,0
3381,2022-06-16,San Francisco,0
3382,2023-11-17,Austin,0
3383,2022-12-27,Boston,0
3384,2023-03-15,San Francisco,1
3385,2022-06-04,Chicago,0
